Journée du 01/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
23:30,48800,49300,48569
23:45,48800,49300,48527
,,,
,,,
Journée du 09/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,47119,47833,48484
00:15,46638,48567,48673
00:30,46900,47100,47792
00:45,46900,47100,46346
01:00,44800,45200,45359
01:15,44800,45200,45618
01:30,45400,45700,44983
01:45,45400,45700,44807
02:00,44800,45100,44203
02:15,44800,45100,44424
02:30,43000,43100,43611
02:45,43000,43100,42912
03:00,41800,42000,42093
03:15,41800,42000,41948
03:30,40700,40900,41318
03:45,40700,40900,40802
04:00,39900,40400,40293
04:15,39900,40400,40167
04:30,39400,39800,39883
04:45,39400,39800,39783
05:00,39000,39400,39566
05:15,39000,39400,40313
05:30,39700,40300,40276
05:45,39700,40300,40345
06:00,40200,40600,40387
06:15,40200,40600,41037
06:30,40800,41200,41185
06:45,40800,41200,41262
07:00,41000,41300,41322
07:15,41000,41300,41486
07:30,41600,41800,41707
07:45,41600,41800,41929
08:00,42200,42500,42394
08:15,42200,42500,42885
08:30,43600,44100,43687
08:45,43600,44100,44424
09:00,44300,45400,45044
09:15,44300,45400,45788
09:30,45100,46300,46228
09:45,45100,46300,46720
10:00,45600,47100,46960
10:15,45600,47100,47490
10:30,45800,47500,47508
10:45,45800,47500,47851
11:00,46400,48200,48050
11:15,46400,48200,48396
11:30,46600,48700,48695
11:45,46600,48700,49005
12:00,48000,50800,49667
12:15,48000,50800,50641
12:30,47200,50700,50755
12:45,47200,50700,51521
13:00,49100,51600,50921
13:15,49100,51600,50318
13:30,45600,49000,49481
13:45,45600,49000,48632
14:00,44600,47800,47702
14:15,44600,47800,47335
14:30,43600,46900,46813
14:45,43600,46900,46176
15:00,42400,45800,45771
15:15,42400,45800,45564
15:30,41400,44800,45040
15:45,41400,44800,44665
16:00,41000,44500,44251
16:15,41000,44500,44256
16:30,40400,44000,44426
16:45,40400,44000,44349
17:00,40900,44200,44428
17:15,40900,44200,44885
17:30,42100,45000,45343
17:45,42100,45000,45987
18:00,44500,47100,46797
18:15,44500,47100,48123
18:30,47900,50100,49535
18:45,47900,50100,51053
19:00,50800,52700,51946
19:15,50800,52700,52500
19:30,52000,53500,52723
19:45,52000,53500,52603
20:00,51300,52700,52187
20:15,51300,52700,51530
20:30,49900,51200,50822
20:45,49900,51200,50096
21:00,48900,50100,49556
21:15,48900,50100,49605
21:30,48000,49100,49015
21:45,48000,49100,48603
22:00,47200,48300,47853
22:15,47200,48300,48781
22:30,48500,49500,48672
22:45,48500,49500,50067
23:00,49900,50800,49872
23:15,49900,50800,49917
23:30,49400,50200,49110
23:45,49400,50200,49044
,,,
,,,
Journée du 10/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,50584,48467,48978
00:15,50068,49333,48766
00:30,47600,47600,48066
00:45,47600,47600,46697
01:00,45900,45400,45626
01:15,45900,45400,46045
01:30,46400,45800,45445
01:45,46400,45800,45524
02:00,45700,45500,45111
02:15,45700,45500,45454
02:30,44700,44500,44784
02:45,44700,44500,44354
03:00,43800,43700,43573
03:15,43800,43700,43360
03:30,43000,42800,42936
03:45,43000,42800,42525
04:00,42200,42200,42196
04:15,42200,42200,42210
04:30,42500,41900,42058
04:45,42500,41900,42310
05:00,44100,43700,42747
05:15,44100,43700,44269
05:30,46200,45500,45048
05:45,46200,45500,45919
06:00,48700,48200,46866
06:15,48700,48200,49091
06:30,51700,50700,50361
06:45,51700,50700,51709
07:00,54500,53700,53002
07:15,54500,53700,54251
07:30,56800,55500,55387
07:45,56800,55500,56059
08:00,58200,56500,56504
08:15,58200,56500,57167
08:30,59200,57800,57695
08:45,59200,57800,58086
09:00,59500,58400,58326
09:15,59500,58400,58451
09:30,59600,58000,58176
09:45,59600,58000,58008
10:00,58700,57600,57643
10:15,58700,57600,57217
10:30,58400,56500,56752
10:45,58400,56500,56224
11:00,58200,56200,55947
11:15,58200,56200,56112
11:30,58000,55600,55975
11:45,58000,55600,55789
12:00,59000,56400,56259
12:15,59000,56400,56365
12:30,58500,55900,55833
12:45,58500,55900,56196
13:00,60000,56400,55332
13:15,60000,56400,55081
13:30,56500,54500,54512
13:45,56500,54500,54428
14:00,55300,53700,53565
14:15,55300,53700,53447
14:30,54800,53100,53262
14:45,54800,53100,52865
15:00,53700,52300,52291
15:15,53700,52300,52324
15:30,52900,51700,51859
15:45,52900,51700,51476
16:00,52700,50600,51126
16:15,52700,50600,50439
16:30,52000,50200,50337
16:45,52000,50200,50412
17:00,52000,50400,50550
17:15,52000,50400,50696
17:30,53000,51100,50997
17:45,53000,51100,51428
18:00,54300,53000,52476
18:15,54300,53000,53518
18:30,57300,56600,55040
18:45,57300,56600,56792
19:00,60000,58700,58384
19:15,60000,58700,58993
19:30,60800,58900,59105
19:45,60800,58900,58791
20:00,59700,57300,58017
20:15,59700,57300,57143
20:30,58300,55400,56016
20:45,58300,55400,55054
21:00,55600,53400,54131
21:15,55600,53400,53607
21:30,53900,52400,52831
21:45,53900,52400,52315
22:00,52700,51300,51479
22:15,52700,51300,52347
22:30,53600,52600,52103
22:45,53600,52600,53556
23:00,54600,53900,53312
23:15,54600,53900,53230
23:30,53700,53400,52815
23:45,53700,53400,52569
,,,
,,,
Journée du 11/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,52564,51533,52323
00:15,52027,52467,52277
00:30,51100,50600,51387
00:45,51100,50600,50183
01:00,49700,48800,49184
01:15,49700,48800,49145
01:30,50300,49300,48723
01:45,50300,49300,48735
02:00,49600,48500,48239
02:15,49600,48500,48491
02:30,48800,47800,47882
02:45,48800,47800,47507
03:00,47700,46700,46774
03:15,47700,46700,46723
03:30,46500,46000,46242
03:45,46500,46000,45953
04:00,45700,45500,45723
04:15,45700,45500,45912
04:30,45500,45800,45835
04:45,45500,45800,46048
05:00,46900,47000,46297
05:15,46900,47000,47809
05:30,48700,48500,48300
05:45,48700,48500,48933
06:00,51100,50600,49692
06:15,51100,50600,51918
06:30,54300,54000,53315
06:45,54300,54000,54569
07:00,56800,56300,55744
07:15,56800,56300,57073
07:30,58900,58500,58164
07:45,58900,58500,58744
08:00,60100,59100,59208
08:15,60100,59100,59487
08:30,60800,59700,59692
08:45,60800,59700,59877
09:00,61300,59700,59894
09:15,61300,59700,59856
09:30,60900,59200,59418
09:45,60900,59200,59159
10:00,59900,58900,58872
10:15,59900,58900,58800
10:30,59300,57800,58264
10:45,59300,57800,57946
11:00,58900,57600,57741
11:15,58900,57600,57792
11:30,58300,57700,57707
11:45,58300,57700,57758
12:00,58500,58600,58109
12:15,58500,58600,58272
12:30,58000,57800,57882
12:45,58000,57800,58443
13:00,58700,58700,57760
13:15,58700,58700,57507
13:30,56500,56600,56840
13:45,56500,56600,56463
14:00,55500,55600,55755
14:15,55500,55600,55834
14:30,55000,56000,55340
14:45,55000,56000,54839
15:00,54500,54300,54308
15:15,54500,54300,54076
15:30,54200,53900,53826
15:45,54200,53900,53706
16:00,53600,53200,53289
16:15,53600,53200,53314
16:30,53000,52900,52972
16:45,53000,52900,52849
17:00,53200,53200,52943
17:15,53200,53200,53246
17:30,53800,53500,53426
17:45,53800,53500,54170
18:00,54800,55300,54915
18:15,54800,55300,55977
18:30,58100,58100,57431
18:45,58100,58100,59252
19:00,61200,60700,60498
19:15,61200,60700,60852
19:30,61500,61200,61067
19:45,61500,61200,60808
20:00,60000,59400,60027
20:15,60000,59400,59439
20:30,58300,57700,58203
20:45,58300,57700,57188
21:00,56600,55600,56203
21:15,56600,55600,55538
21:30,55600,54500,54794
21:45,55600,54500,54305
22:00,54800,53300,53681
22:15,54800,53300,54545
22:30,55700,55200,54391
22:45,55700,55200,55701
23:00,56500,56000,55451
23:15,56500,56000,55539
23:30,56000,55400,54823
23:45,56000,55400,54635
,,,
,,,
Journée du 12/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,55929,53467,54447
00:15,55359,54433,54530
00:30,53100,52500,53614
00:45,53100,52500,52064
01:00,50900,50700,51006
01:15,50900,50700,50949
01:30,51100,50600,50429
01:45,51100,50600,50529
02:00,50900,50600,50013
02:15,50900,50600,50363
02:30,49900,49400,49609
02:45,49900,49400,49118
03:00,49000,48200,48371
03:15,49000,48200,48258
03:30,48000,47700,47862
03:45,48000,47700,47615
04:00,47400,47100,47166
04:15,47400,47100,47346
04:30,47000,47000,47242
04:45,47000,47000,47316
05:00,48400,48700,47711
05:15,48400,48700,49148
05:30,50200,49900,49566
05:45,50200,49900,50345
06:00,52400,52200,51121
06:15,52400,52200,53085
06:30,55000,55000,54371
06:45,55000,55000,55674
07:00,57400,57400,56781
07:15,57400,57400,58068
07:30,59200,59600,59121
07:45,59200,59600,59857
08:00,60200,60900,60632
08:15,60200,60900,61430
08:30,61200,62800,62391
08:45,61200,62800,63027
09:00,61500,63800,63359
09:15,61500,63800,63526
09:30,61500,63300,63404
09:45,61500,63300,63128
10:00,61100,63000,63062
10:15,61100,63000,62881
10:30,60800,62400,62670
10:45,60800,62400,62424
11:00,60900,62500,62281
11:15,60900,62500,62457
11:30,61000,62500,62507
11:45,61000,62500,62730
12:00,61500,63700,63277
12:15,61500,63700,63542
12:30,61200,62900,63040
12:45,61200,62900,63835
13:00,62000,64100,63413
13:15,62000,64100,63186
13:30,59600,62400,62426
13:45,59600,62400,62293
14:00,59100,61400,61795
14:15,59100,61400,61376
14:30,58200,60800,60743
14:45,58200,60800,60133
15:00,58000,59800,59686
15:15,58000,59800,59677
15:30,57200,58900,59130
15:45,57200,58900,58768
16:00,56200,58000,58460
16:15,56200,58000,58461
16:30,55500,57800,58120
16:45,55500,57800,57823
17:00,55500,57800,57784
17:15,55500,57800,57840
17:30,56000,58100,57837
17:45,56000,58100,58346
18:00,57700,60000,59198
18:15,57700,60000,60578
18:30,61100,63000,61912
18:45,61100,63000,63758
19:00,63500,65000,65042
19:15,63500,65000,65504
19:30,63800,65500,65461
19:45,63800,65500,65187
20:00,62400,64000,64441
20:15,62400,64000,63531
20:30,60300,61900,62174
20:45,60300,61900,61210
21:00,58400,59900,60077
21:15,58400,59900,59475
21:30,56900,58400,58717
21:45,56900,58400,58182
22:00,55800,57200,57423
22:15,55800,57200,58221
22:30,57100,58500,58032
22:45,57100,58500,59568
23:00,58500,59800,59020
23:15,58500,59800,59037
23:30,58000,59200,58070
23:45,58000,59200,57915
,,,
,,,
Journée du 13/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,57612,57200,57760
00:15,57024,58200,57808
00:30,56500,56200,56894
00:45,56500,56200,55542
01:00,54300,54300,54537
01:15,54300,54300,54624
01:30,54700,54900,54037
01:45,54700,54900,53980
02:00,54100,54100,53458
02:15,54100,54100,53812
02:30,53000,52700,53154
02:45,53000,52700,52822
03:00,51900,51700,51885
03:15,51900,51700,51846
03:30,51000,51300,51405
03:45,51000,51300,51104
04:00,50300,50500,50799
04:15,50300,50500,51039
04:30,50500,50800,50860
04:45,50500,50800,51073
05:00,51700,52100,51414
05:15,51700,52100,52775
05:30,53500,53700,53479
05:45,53500,53700,54327
06:00,55900,55800,55185
06:15,55900,55800,57043
06:30,59500,59300,58533
06:45,59500,59300,59921
07:00,62000,61700,61113
07:15,62000,61700,62485
07:30,64600,64200,63622
07:45,64600,64200,64418
08:00,65300,65400,65012
08:15,65300,65400,65521
08:30,65500,66300,65962
08:45,65500,66300,66113
09:00,65500,66300,66121
09:15,65500,66300,66146
09:30,65300,66100,65970
09:45,65300,66100,65835
10:00,64800,65400,65466
10:15,64800,65400,65267
10:30,64200,64500,64867
10:45,64200,64500,64393
11:00,63900,64600,64476
11:15,63900,64600,64354
11:30,63800,64000,64164
11:45,63800,64000,64271
12:00,64500,64600,64374
12:15,64500,64600,64484
12:30,64000,63600,63938
12:45,64000,63600,64684
13:00,64800,65000,64067
13:15,64800,65000,63758
13:30,63000,62500,62886
13:45,63000,62500,62251
14:00,62000,61800,61841
14:15,62000,61800,61811
14:30,61500,61500,61016
14:45,61500,61500,60276
15:00,60100,60400,59877
15:15,60100,60400,59581
15:30,59300,59800,59063
15:45,59300,59800,58626
16:00,58700,59500,58300
16:15,58700,59500,58241
16:30,58000,59000,57815
16:45,58000,59000,57766
17:00,57900,58800,57938
17:15,57900,58800,58356
17:30,58700,59600,58646
17:45,58700,59600,59208
18:00,60400,61200,60125
18:15,60400,61200,61486
18:30,63200,63900,63181
18:45,63200,63900,65011
19:00,66200,66900,66457
19:15,66200,66900,67302
19:30,66500,67100,67364
19:45,66500,67100,67306
20:00,64800,65500,66648
20:15,64800,65500,65788
20:30,62700,63500,64564
20:45,62700,63500,63697
21:00,60800,61700,62748
21:15,60800,61700,62169
21:30,59400,60400,61393
21:45,59400,60400,60916
22:00,58100,59200,60228
22:15,58100,59200,60955
22:30,59700,60900,60808
22:45,59700,60900,62379
23:00,60500,61800,62061
23:15,60500,61800,61862
23:30,59700,61100,60933
23:45,59700,61100,60915
,,,
,,,
Journée du 14/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,59196,59833,60898
00:15,58592,60467,60562
00:30,58200,59200,59955
00:45,58200,59200,58821
01:00,56400,57500,57789
01:15,56400,57500,57845
01:30,56700,58000,57456
01:45,56700,58000,57502
02:00,56200,57800,56821
02:15,56200,57800,57271
02:30,55200,56300,56740
02:45,55200,56300,56233
03:00,54200,55600,55632
03:15,54200,55600,55648
03:30,53700,54900,55126
03:45,53700,54900,54781
04:00,53200,54800,54720
04:15,53200,54800,54933
04:30,53400,54500,54853
04:45,53400,54500,54875
05:00,54700,55800,55250
05:15,54700,55800,56759
05:30,56100,57600,57335
05:45,56100,57600,58109
06:00,58400,59600,58902
06:15,58400,59600,60879
06:30,61100,62700,62264
06:45,61100,62700,63477
07:00,63000,65300,64627
07:15,63000,65300,66062
07:30,64700,67800,67358
07:45,64700,67800,67930
08:00,66500,68500,68447
08:15,66500,68500,68831
08:30,67200,69400,69386
08:45,67200,69400,69573
09:00,68000,69800,69581
09:15,68000,69800,69361
09:30,67400,68700,68961
09:45,67400,68700,68553
10:00,66400,68100,68142
10:15,66400,68100,67652
10:30,65700,67000,67285
10:45,65700,67000,66728
11:00,65100,66600,66559
11:15,65100,66600,66178
11:30,64700,65400,65856
11:45,64700,65400,65776
12:00,65000,66500,66083
12:15,65000,66500,66219
12:30,64300,65500,65898
12:45,64300,65500,66269
13:00,65300,66600,65665
13:15,65300,66600,64480
13:30,62700,63700,64012
13:45,62700,63700,63515
14:00,61900,62700,62704
14:15,61900,62700,62370
14:30,61500,62500,61988
14:45,61500,62500,61537
15:00,60500,61500,61252
15:15,60500,61500,61155
15:30,59100,60100,60698
15:45,59100,60100,60070
16:00,58000,60000,59991
16:15,58000,60000,59598
16:30,57400,58700,59240
16:45,57400,58700,58995
17:00,57600,58900,59024
17:15,57600,58900,59410
17:30,58500,59900,59424
17:45,58500,59900,59910
18:00,60400,61800,60525
18:15,60400,61800,61673
18:30,62700,64200,62801
18:45,62700,64200,64193
19:00,65300,66800,65503
19:15,65300,66800,65845
19:30,65500,66800,66123
19:45,65500,66800,66080
20:00,64300,65600,65467
20:15,64300,65600,64851
20:30,62400,63800,63805
20:45,62400,63800,63177
21:00,61000,62400,62367
21:15,61000,62400,61705
21:30,60000,61400,61346
21:45,60000,61400,61021
22:00,58700,60100,60209
22:15,58700,60100,61216
22:30,60100,61600,61052
22:45,60100,61600,62474
23:00,61500,63000,62212
23:15,61500,63000,62211
23:30,60700,62700,61514
23:45,60700,62700,61344
,,,
,,,
Journée du 15/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,58206,60500,61174
00:15,57612,61600,61184
00:30,59800,59400,60243
00:45,59800,59400,58785
01:00,58000,57500,57654
01:15,58000,57500,58098
01:30,58500,58400,57665
01:45,58500,58400,57471
02:00,58200,57700,56906
02:15,58200,57700,57222
02:30,56900,56100,56646
02:45,56900,56100,56033
03:00,55700,54900,55045
03:15,55700,54900,54905
03:30,54600,54100,54411
03:45,54600,54100,54002
04:00,53800,53500,53556
04:15,53800,53500,53568
04:30,53500,53000,53236
04:45,53500,53000,53309
05:00,53800,53600,53392
05:15,53800,53600,54101
05:30,54600,54600,54372
05:45,54600,54600,54766
06:00,55700,55100,54779
06:15,55700,55100,55653
06:30,56900,56200,56031
06:45,56900,56200,56367
07:00,57700,56600,56593
07:15,57700,56600,56867
07:30,58600,57800,57581
07:45,58600,57800,58018
08:00,59600,59100,58697
08:15,59600,59100,59536
08:30,60600,60500,60224
08:45,60600,60500,60889
09:00,61400,61500,61364
09:15,61400,61500,61697
09:30,61900,62500,61889
09:45,61900,62500,62141
10:00,61700,62400,62124
10:15,61700,62400,62182
10:30,61200,61500,61737
10:45,61200,61500,61631
11:00,60900,61900,61605
11:15,60900,61900,61950
11:30,60500,62000,61952
11:45,60500,62000,61932
12:00,61700,63300,62525
12:15,61700,63300,63066
12:30,61000,62700,62967
12:45,61000,62700,64083
13:00,62000,64400,63451
13:15,62000,64400,63015
13:30,59300,61200,61858
13:45,59300,61200,60906
14:00,58000,60400,60548
14:15,58000,60400,60012
14:30,57300,60500,58962
14:45,57300,60500,58418
15:00,56400,57800,57812
15:15,56400,57800,57581
15:30,55700,57200,57300
15:45,55700,57200,57023
16:00,55000,56400,56617
16:15,55000,56400,56463
16:30,54400,55900,56507
16:45,54400,55900,56382
17:00,54500,56900,56380
17:15,54500,56900,56413
17:30,55600,57000,56656
17:45,55600,57000,57195
18:00,57400,58200,57884
18:15,57400,58200,58852
18:30,59800,60800,60027
18:45,59800,60800,61208
19:00,62400,62700,62473
19:15,62400,62700,63039
19:30,63300,63600,63266
19:45,63300,63600,63413
20:00,62700,63000,63047
20:15,62700,63000,62536
20:30,60800,61100,61742
20:45,60800,61100,60964
21:00,59700,60100,60188
21:15,59700,60100,59823
21:30,58700,59100,59154
21:45,58700,59100,58770
22:00,57800,58200,58255
22:15,57800,58200,59656
22:30,59300,59700,59507
22:45,59300,59700,60911
23:00,61400,61800,60781
23:15,61400,61800,60862
23:30,61400,61600,60261
23:45,61400,61600,60101
,,,
,,,
Journée du 16/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,56721,59667,59940
00:15,56142,60633,59981
00:30,58800,58700,59229
00:45,58800,58700,58069
01:00,57100,57000,57158
01:15,57100,57000,57309
01:30,57500,57000,56834
01:45,57500,57000,56719
02:00,57000,56700,55981
02:15,57000,56700,56524
02:30,55800,55500,55783
02:45,55800,55500,55263
03:00,54600,54100,54389
03:15,54600,54100,54076
03:30,53800,53200,53436
03:45,53800,53200,53054
04:00,53300,52600,52517
04:15,53300,52600,52693
04:30,52800,52400,52377
04:45,52800,52400,52261
05:00,52500,51800,52039
05:15,52500,51800,52722
05:30,53400,53100,53044
05:45,53400,53100,52991
06:00,53800,53300,53095
06:15,53800,53300,53774
06:30,54300,54200,53955
06:45,54300,54200,54021
07:00,54500,53900,54001
07:15,54500,53900,54251
07:30,55000,54800,54769
07:45,55000,54800,55055
08:00,55700,55600,55582
08:15,55700,55600,56048
08:30,57100,57300,56837
08:45,57100,57300,57557
09:00,58300,58500,58225
09:15,58300,58500,58920
09:30,59100,59500,59315
09:45,59100,59500,59664
10:00,59800,59900,59720
10:15,59800,59900,59906
10:30,59900,59500,59844
10:45,59900,59500,59727
11:00,60400,60000,59616
11:15,60400,60000,59994
11:30,60800,60200,60152
11:45,60800,60200,60511
12:00,62500,62000,60944
12:15,62500,62000,61701
12:30,62300,61400,61656
12:45,62300,61400,62179
13:00,63200,62500,61460
13:15,63200,62500,60653
13:30,59900,58900,59303
13:45,59900,58900,58466
14:00,58000,57000,57400
14:15,58000,57000,57061
14:30,57200,57500,56225
14:45,57200,57500,55865
15:00,56000,55400,55408
15:15,56000,55400,55180
15:30,54800,54900,54937
15:45,54800,54900,54549
16:00,54200,53800,54262
16:15,54200,53800,54071
16:30,54000,53300,53897
16:45,54000,53300,53525
17:00,54100,53700,53662
17:15,54100,53700,54181
17:30,55300,54400,54092
17:45,55300,54400,54673
18:00,57000,56000,55376
18:15,57000,56000,56724
18:30,59700,59100,58075
18:45,59700,59100,59804
19:00,62200,61800,61258
19:15,62200,61800,62047
19:30,63600,63000,62652
19:45,63600,63000,62718
20:00,62600,62400,62544
20:15,62600,62400,62173
20:30,61200,60900,61308
20:45,61200,60900,60601
21:00,60100,59500,60117
21:15,60100,59500,59844
21:30,58900,59300,59436
21:45,58900,59300,58907
22:00,57700,58200,58380
22:15,57700,58200,59059
22:30,59200,59500,59046
22:45,59200,59500,60366
23:00,60600,60924,60194
23:15,60600,60924,60266
23:30,60300,60314,59660
23:45,60300,60314,59486
,,,
,,,
Journée du 17/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,57414,58838,59313
00:15,56828,59576,59562
00:30,57300,58100,58717
00:45,57300,58100,57600
01:00,55700,56500,56642
01:15,55700,56500,56905
01:30,56300,56700,56343
01:45,56300,56700,56506
02:00,56100,56500,55912
02:15,56100,56500,56332
02:30,55400,55700,55755
02:45,55400,55700,55467
03:00,54900,54500,54664
03:15,54900,54500,54576
03:30,54500,54100,54211
03:45,54500,54100,53897
04:00,54000,53400,53594
04:15,54000,53400,53894
04:30,54200,54000,53853
04:45,54200,54000,54100
05:00,55600,55300,54517
05:15,55600,55300,56324
05:30,57900,57400,57156
05:45,57900,57400,57977
06:00,60300,59800,58822
06:15,60300,59800,60810
06:30,63600,63000,62404
06:45,63600,63000,63585
07:00,66800,65300,64721
07:15,66800,65300,66109
07:30,69400,67900,67442
07:45,69400,67900,68022
08:00,70400,68300,68514
08:15,70400,68300,68752
08:30,71400,69200,69333
08:45,71400,69200,69294
09:00,71500,69000,69293
09:15,71500,69000,69002
09:30,70600,68600,68766
09:45,70600,68600,68202
10:00,69100,67500,67651
10:15,69100,67500,67072
10:30,68400,66200,66404
10:45,68400,66200,65942
11:00,67300,65100,65384
11:15,67300,65100,65177
11:30,66500,64300,64752
11:45,66500,64300,64497
12:00,66700,64700,64542
12:15,66700,64700,64412
12:30,65100,63600,63927
12:45,65100,63600,64190
13:00,66300,64500,63477
13:15,66300,64500,63126
13:30,62700,61600,62145
13:45,62700,61600,61622
14:00,61600,61100,61211
14:15,61600,61100,60875
14:30,61700,60100,60006
14:45,61700,60100,59454
15:00,59700,59100,59062
15:15,59700,59100,58730
15:30,58700,58100,58208
15:45,58700,58100,57845
16:00,58000,56800,56936
16:15,58000,56800,56806
16:30,57200,55700,56257
16:45,57200,55700,55856
17:00,57300,55000,55172
17:15,57300,55000,55561
17:30,58100,55900,55783
17:45,58100,55900,56129
18:00,59800,57800,56905
18:15,59800,57800,58277
18:30,63300,61000,59940
18:45,63300,61000,62039
19:00,66200,64600,63869
19:15,66200,64600,64965
19:30,66500,65800,65442
19:45,66500,65800,65315
20:00,64900,64300,64786
20:15,64900,64300,64179
20:30,62800,62300,63051
20:45,62800,62300,62001
21:00,61000,60600,60952
21:15,61000,60600,60541
21:30,59900,59700,59873
21:45,59900,59700,59519
22:00,58900,58600,58688
22:15,58900,58600,59520
22:30,60000,59600,59318
22:45,60000,59600,60857
23:00,61600,61000,60610
23:15,61600,61000,60677
23:30,60800,60500,60003
23:45,60800,60500,59750
,,,
,,,
Journée du 18/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,54840,59100,59498
00:15,54281,59800,59563
00:30,58000,58400,58878
00:45,58000,58400,57741
01:00,56300,56600,56778
01:15,56300,56600,56850
01:30,56400,57100,56482
01:45,56400,57100,56453
02:00,56300,56800,56049
02:15,56300,56800,56584
02:30,55700,55800,56075
02:45,55700,55800,55714
03:00,54500,54800,55064
03:15,54500,54800,54901
03:30,53900,54200,54486
03:45,53900,54200,54229
04:00,53500,53800,53925
04:15,53500,53800,54307
04:30,53600,54200,54266
04:45,53600,54200,54498
05:00,54700,55500,54792
05:15,54700,55500,56346
05:30,56700,57700,57171
05:45,56700,57700,58202
06:00,58700,59600,58950
06:15,58700,59600,61103
06:30,61900,63400,62540
06:45,61900,63400,63799
07:00,64300,65400,64965
07:15,64300,65400,66169
07:30,66700,67900,67493
07:45,66700,67900,67739
08:00,67200,67500,67807
08:15,67200,67500,67751
08:30,67700,67400,67852
08:45,67700,67400,67527
09:00,67000,66900,67449
09:15,67000,66900,66691
09:30,66300,65500,66071
09:45,66300,65500,65347
10:00,65300,64400,64896
10:15,65300,64400,64224
10:30,63800,63000,63614
10:45,63800,63000,62900
11:00,63200,62200,62529
11:15,63200,62200,62182
11:30,62200,61900,62142
11:45,62200,61900,61859
12:00,62400,61800,61750
12:15,62400,61800,61590
12:30,61100,60800,60979
12:45,61100,60800,61365
13:00,62200,61700,60555
13:15,62200,61700,59776
13:30,59900,58300,58662
13:45,59900,58300,58183
14:00,58700,57500,57335
14:15,58700,57500,57180
14:30,58000,56700,56325
14:45,58000,56700,55504
15:00,56300,55000,55195
15:15,56300,55000,54881
15:30,55300,53900,54057
15:45,55300,53900,53707
16:00,54500,53500,53423
16:15,54500,53500,53217
16:30,53600,53000,52906
16:45,53600,53000,52607
17:00,53500,52600,52432
17:15,53500,52600,52722
17:30,54400,52900,52770
17:45,54400,52900,53492
18:00,56300,55000,54055
18:15,56300,55000,55499
18:30,59700,58500,57171
18:45,59700,58500,59024
19:00,62900,61900,60894
19:15,62900,61900,61954
19:30,63400,62500,62413
19:45,63400,62500,62437
20:00,61900,61100,61943
20:15,61900,61100,61242
20:30,60200,59600,60166
20:45,60200,59600,59431
21:00,58500,58000,58610
21:15,58500,58000,58043
21:30,57300,56900,57392
21:45,57300,56900,56891
22:00,56000,55700,56047
22:15,56000,55700,57071
22:30,57900,57800,56808
22:45,57900,57800,58251
23:00,58600,58600,57891
23:15,58600,58600,57629
23:30,58000,58000,56839
23:45,58000,58000,56840
,,,
,,,
Journée du 19/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,52069,56067,56840
00:15,51537,57033,56838
00:30,55400,55100,55814
00:45,55400,55100,54336
01:00,53600,53000,53233
01:15,53600,53000,53524
01:30,53700,53800,52849
01:45,53700,53800,52824
02:00,53600,52700,52367
02:15,53600,52700,52768
02:30,52300,51900,52190
02:45,52300,51900,51698
03:00,51200,51100,51213
03:15,51200,51100,51046
03:30,50600,50500,50527
03:45,50600,50500,50224
04:00,50000,49900,49990
04:15,50000,49900,50227
04:30,50500,50100,50154
04:45,50500,50100,50236
05:00,51400,51200,50549
05:15,51400,51200,52074
05:30,53100,52500,52327
05:45,53100,52500,53228
06:00,55200,54500,53986
06:15,55200,54500,55909
06:30,57500,57500,57201
06:45,57500,57500,58424
07:00,59800,59500,59437
07:15,59800,59500,60428
07:30,61700,61600,61472
07:45,61700,61600,61739
08:00,62400,61700,61878
08:15,62400,61700,62062
08:30,63500,62500,62379
08:45,63500,62500,62316
09:00,63300,61800,62277
09:15,63300,61800,61649
09:30,62400,61100,61248
09:45,62400,61100,60696
10:00,61200,60000,60192
10:15,61200,60000,59726
10:30,60100,59000,59049
10:45,60100,59000,58680
11:00,59400,58300,58240
11:15,59400,58300,58149
11:30,58900,57800,57248
11:45,58900,57800,57878
12:00,59200,58000,57848
12:15,59200,58000,57945
12:30,58300,57200,57716
12:45,58300,57200,58160
13:00,59500,58500,57329
13:15,59500,58500,57197
13:30,56800,55800,56225
13:45,56800,55800,55816
14:00,55400,54500,55314
14:15,55400,54500,55209
14:30,54900,54000,54410
14:45,54900,54000,53889
15:00,53000,52100,53389
15:15,53000,52100,53118
15:30,52100,51200,52375
15:45,52100,51200,51958
16:00,51500,50700,51620
16:15,51500,50700,51479
16:30,51000,50200,51035
16:45,51000,50200,50909
17:00,51500,50000,50842
